Filename,Width,Height,Class,Upper left corner X,Upper left corner Y,Lower right corner X,Lower right corner Y
dayClip1--00035.jpg,1280,960,go,718,298,736,328
dayClip1--00035.jpg,1280,960,go,930,376,948,406
dayClip1--00036.jpg,1280,960,go,719,296,737,326
dayClip1--00036.jpg,1280,960,go,932,375,953,405
dayClip1--00037.jpg,1280,960,go,721,295,736,325
dayClip1--00037.jpg,1280,960,go,935,370,956,405
dayClip1--00038.jpg,1280,960,go,720,287,738,322
dayClip1--00038.jpg,1280,960,go,940,364,958,404
dayClip1--00039.jpg,1280,960,go,720,291,741,316
dayClip1--00039.jpg,1280,960,go,942,369,963,399
dayClip1--00040.jpg,1280,960,go,720,279,741,314
dayClip1--00040.jpg,1280,960,go,945,361,966,396
dayClip1--00041.jpg,1280,960,go,722,278,740,313
dayClip1--00041.jpg,1280,960,go,950,361,968,396
dayClip1--00042.jpg,1280,960,go,720,276,744,316
dayClip1--00042.jpg,1280,960,go,952,363,973,398
dayClip1--00043.jpg,1280,960,go,724,276,742,316
dayClip1--00043.jpg,1280,960,go,954,364,978,399
dayClip1--00044.jpg,1280,960,go,724,278,742,313
dayClip1--00044.jpg,1280,960,go,959,369,980,399
dayClip1--00045.jpg,1280,960,go,723,281,744,311
dayClip1--00045.jpg,1280,960,go,963,360,984,400
dayClip1--00046.jpg,1280,960,go,724,272,745,312
dayClip1--00046.jpg,1280,960,go,965,364,989,399
dayClip1--00047.jpg,1280,960,go,726,275,744,310
dayClip1--00047.jpg,1280,960,go,972,364,990,399
dayClip1--00048.jpg,1280,960,go,725,273,746,308
dayClip1--00048.jpg,1280,960,go,976,363,994,398
dayClip1--00049.jpg,1280,960,go,725,271,746,306
dayClip1--00049.jpg,1280,960,go,979,362,1000,397
dayClip1--00050.jpg,1280,960,go,726,265,747,305
dayClip1--00050.jpg,1280,960,go,983,358,1004,398
dayClip1--00051.jpg,1280,960,go,727,262,748,302
dayClip1--00051.jpg,1280,960,go,987,357,1008,397
dayClip1--00052.jpg,1280,960,go,726,263,750,298
dayClip1--00052.jpg,1280,960,go,990,354,1014,394
dayClip1--00053.jpg,1280,960,go,729,252,750,297
dayClip1--00053.jpg,1280,960,go,993,353,1020,393
dayClip1--00054.jpg,1280,960,go,728,251,752,296
dayClip1--00054.jpg,1280,960,go,998,349,1025,394
dayClip1--00055.jpg,1280,960,go,730,250,751,295
dayClip1--00055.jpg,1280,960,go,1004,354,1028,394
dayClip1--00056.jpg,1280,960,go,732,262,744,292
dayClip1--00056.jpg,1280,960,go,1005,356,1035,396
dayClip1--00057.jpg,1280,960,go,731,247,752,297
dayClip1--00057.jpg,1280,960,go,1014,366,1032,396
dayClip1--00058.jpg,1280,960,go,729,249,756,294
dayClip1--00058.jpg,1280,960,go,1017,349,1044,399
dayClip1--00059.jpg,1280,960,go,730,245,757,290
dayClip1--00059.jpg,1280,960,go,1022,354,1049,394
dayClip1--00060.jpg,1280,960,go,731,240,758,285
dayClip1--00060.jpg,1280,960,go,1028,351,1055,391
dayClip1--00061.jpg,1280,960,go,732,236,759,281
dayClip1--00061.jpg,1280,960,go,1033,344,1063,389
dayClip1--00062.jpg,1280,960,go,733,233,760,278
dayClip1--00062.jpg,1280,960,go,1041,342,1068,387
dayClip1--00063.jpg,1280,960,go,737,229,758,279
dayClip1--00063.jpg,1280,960,go,1050,344,1074,389
dayClip1--00064.jpg,1280,960,go,735,231,762,276
dayClip1--00065.jpg,1280,960,go,735,226,765,276
dayClip1--00066.jpg,1280,960,go,742,231,757,271
dayClip1--00067.jpg,1280,960,go,740,218,767,268
dayClip1--00068.jpg,1280,960,go,745,213,766,263
dayClip1--00069.jpg,1280,960,go,746,206,776,256
dayClip1--00070.jpg,1280,960,go,753,199,780,249
dayClip1--00071.jpg,1280,960,go,758,195,791,245
dayClip1--00072.jpg,1280,960,go,773,203,791,238
dayClip1--00073.jpg,1280,960,go,779,193,809,243
dayClip1--00074.jpg,1280,960,go,791,188,815,238
dayClip1--00075.jpg,1280,960,go,782,106,851,246
dayClip1--00076.jpg,1280,960,go,815,178,842,228
dayClip1--00077.jpg,1280,960,go,825,172,849,222
dayClip1--00078.jpg,1280,960,go,839,158,860,218
dayClip1--00079.jpg,1280,960,go,849,152,876,212
dayClip1--00080.jpg,1280,960,go,866,174,878,199
dayClip1--00081.jpg,1280,960,go,875,138,902,203
dayClip1--00082.jpg,1280,960,go,890,152,923,197
dayClip1--00083.jpg,1280,960,go,906,137,930,192
dayClip1--00084.jpg,1280,960,go,925,139,940,184
dayClip1--00085.jpg,1280,960,go,927,111,969,176
dayClip1--00086.jpg,1280,960,go,941,85,989,170
dayClip1--00087.jpg,1280,960,go,948,66,1008,166
dayClip1--00088.jpg,1280,960,go,968,64,1016,154
dayClip1--00089.jpg,1280,960,go,988,72,1027,147
dayClip1--00090.jpg,1280,960,go,1005,60,1041,145
dayClip1--00091.jpg,1280,960,go,1019,33,1067,138
dayClip1--00092.jpg,1280,960,go,1026,32,1092,117
dayClip1--00093.jpg,1280,960,go,1051,1,1108,106
dayClip1--00095.jpg,1280,960,go,850,369,862,389
dayClip1--00097.jpg,1280,960,go,854,377,869,397
dayClip1--00098.jpg,1280,960,go,791,359,803,379
dayClip1--00100.jpg,1280,960,go,788,362,806,392
dayClip1--00100.jpg,1280,960,stop,855,356,867,374
dayClip1--00100.jpg,1280,960,stop,908,368,920,386
dayClip1--00100.jpg,1280,960,stop,970,398,982,416
dayClip1--00100.jpg,1280,960,stop,1062,394,1080,416
dayClip1--00101.jpg,1280,960,go,789,367,804,392
dayClip1--00101.jpg,1280,960,go,857,398,869,418
dayClip1--00101.jpg,1280,960,stop,854,357,866,375
dayClip1--00101.jpg,1280,960,stop,972,396,984,427
dayClip1--00101.jpg,1280,960,stop,1067,397,1079,415
dayClip1--00102.jpg,1280,960,go,790,367,805,392
dayClip1--00102.jpg,1280,960,go,858,397,870,417
dayClip1--00102.jpg,1280,960,stop,856,356,868,374
dayClip1--00102.jpg,1280,960,stop,910,368,922,386
dayClip1--00102.jpg,1280,960,stop,974,398,986,416
dayClip1--00102.jpg,1280,960,stop,1068,393,1086,420
dayClip1--00103.jpg,1280,960,go,792,368,804,388
dayClip1--00103.jpg,1280,960,stop,854,349,872,380
dayClip1--00103.jpg,1280,960,stop,911,365,923,383
dayClip1--00103.jpg,1280,960,stop,976,394,988,416
dayClip1--00103.jpg,1280,960,stop,1074,388,1089,424
dayClip1--00104.jpg,1280,960,go,788,359,806,384
dayClip1--00104.jpg,1280,960,stop,857,349,869,367
dayClip1--00104.jpg,1280,960,stop,912,361,924,379
dayClip1--00104.jpg,1280,960,stop,976,392,988,410
dayClip1--00104.jpg,1280,960,stop,1076,387,1091,414
dayClip1--00105.jpg,1280,960,go,789,348,807,383
dayClip1--00105.jpg,1280,960,go,859,387,871,407
dayClip1--00105.jpg,1280,960,stop,857,343,875,365
dayClip1--00105.jpg,1280,960,stop,913,354,928,376
dayClip1--00105.jpg,1280,960,stop,978,387,990,414
dayClip1--00105.jpg,1280,960,stop,1081,381,1096,417
dayClip1--00106.jpg,1280,960,go,854,377,875,407
dayClip1--00106.jpg,1280,960,stop,914,355,926,373
dayClip1--00106.jpg,1280,960,stop,978,386,990,404
dayClip1--00106.jpg,1280,960,stop,1083,381,1098,403
dayClip1--00107.jpg,1280,960,go,789,353,804,383
dayClip1--00107.jpg,1280,960,go,855,382,873,407
dayClip1--00107.jpg,1280,960,stop,912,352,930,383
dayClip1--00107.jpg,1280,960,stop,980,388,992,406
dayClip1--00107.jpg,1280,960,stop,1084,378,1102,418
dayClip1--00108.jpg,1280,960,go,785,352,803,382
dayClip1--00108.jpg,1280,960,stop,914,355,926,373
dayClip1--00108.jpg,1280,960,stop,980,387,992,405
dayClip1--00108.jpg,1280,960,stop,1086,381,1104,403
dayClip1--00109.jpg,1280,960,go,788,358,800,378
dayClip1--00109.jpg,1280,960,go,855,379,870,404
dayClip1--00109.jpg,1280,960,stop,852,336,876,367
dayClip1--00109.jpg,1280,960,stop,912,347,930,387
dayClip1--00109.jpg,1280,960,stop,980,383,992,410
dayClip1--00109.jpg,1280,960,stop,1088,377,1106,413
dayClip1--00110.jpg,1280,960,go,785,349,800,379
dayClip1--00110.jpg,1280,960,stop,857,339,869,357
dayClip1--00110.jpg,1280,960,stop,914,352,926,370
dayClip1--00110.jpg,1280,960,stop,980,384,992,402
dayClip1--00110.jpg,1280,960,stop,1090,378,1108,400
dayClip1--00111.jpg,1280,960,go,784,354,796,374
dayClip1--00111.jpg,1280,960,go,853,380,868,400
dayClip1--00111.jpg,1280,960,stop,851,331,872,367
dayClip1--00111.jpg,1280,960,stop,914,347,926,369
dayClip1--00111.jpg,1280,960,stop,979,377,994,408
dayClip1--00111.jpg,1280,960,stop,1092,369,1110,409
dayClip1--00112.jpg,1280,960,go,778,343,799,373
dayClip1--00112.jpg,1280,960,go,852,369,864,399
dayClip1--00112.jpg,1280,960,stop,854,327,869,358
dayClip1--00112.jpg,1280,960,stop,912,344,924,362
dayClip1--00112.jpg,1280,960,stop,979,376,994,398
dayClip1--00112.jpg,1280,960,stop,1095,370,1110,392
dayClip1--00113.jpg,1280,960,go,779,346,791,366
dayClip1--00113.jpg,1280,960,go,850,368,862,393
dayClip1--00113.jpg,1280,960,stop,849,324,870,351
dayClip1--00113.jpg,1280,960,stop,908,336,926,367
dayClip1--00113.jpg,1280,960,stop,978,373,990,391
dayClip1--00113.jpg,1280,960,stop,1095,361,1113,401
dayClip1--00114.jpg,1280,960,go,846,358,861,388
dayClip1--00114.jpg,1280,960,stop,850,317,865,344
dayClip1--00114.jpg,1280,960,stop,910,332,922,354
dayClip1--00114.jpg,1280,960,stop,978,366,990,384
dayClip1--00114.jpg,1280,960,stop,1095,359,1113,386
dayClip1--00115.jpg,1280,960,go,842,352,860,382
dayClip1--00115.jpg,1280,960,stop,842,310,866,337
dayClip1--00115.jpg,1280,960,stop,906,322,921,353
dayClip1--00115.jpg,1280,960,stop,974,357,989,384
dayClip1--00115.jpg,1280,960,stop,1094,349,1115,385
dayClip1--00116.jpg,1280,960,go,769,319,781,354
dayClip1--00116.jpg,1280,960,go,841,351,853,381
dayClip1--00116.jpg,1280,960,stop,845,311,857,329
dayClip1--00116.jpg,1280,960,stop,972,358,984,376
dayClip1--00116.jpg,1280,960,stop,1095,348,1113,379
dayClip1--00117.jpg,1280,960,go,759,321,783,356
dayClip1--00117.jpg,1280,960,go,837,362,849,382
dayClip1--00117.jpg,1280,960,stop,838,311,859,338
dayClip1--00117.jpg,1280,960,stop,898,321,916,361
dayClip1--00117.jpg,1280,960,stop,969,362,981,380
dayClip1--00117.jpg,1280,960,stop,1095,354,1110,376
dayClip1--00118.jpg,1280,960,go,833,366,845,386
dayClip1--00118.jpg,1280,960,go,759,338,774,358
dayClip1--00118.jpg,1280,960,stop,836,315,851,342
dayClip1--00118.jpg,1280,960,stop,898,330,910,348
dayClip1--00118.jpg,1280,960,stop,968,364,980,382
dayClip1--00118.jpg,1280,960,stop,1095,355,1110,382
dayClip1--00119.jpg,1280,960,go,754,327,772,362
dayClip1--00119.jpg,1280,960,go,829,367,841,387
dayClip1--00119.jpg,1280,960,stop,827,314,854,350
dayClip1--00119.jpg,1280,960,stop,892,330,910,352
dayClip1--00119.jpg,1280,960,stop,963,365,978,387
dayClip1--00119.jpg,1280,960,stop,1093,353,1111,393
dayClip1--00120.jpg,1280,960,go,750,341,768,361
dayClip1--00120.jpg,1280,960,go,825,368,837,388
dayClip1--00120.jpg,1280,960,stop,831,319,843,337
dayClip1--00120.jpg,1280,960,stop,891,332,903,350
dayClip1--00120.jpg,1280,960,stop,962,366,974,384
dayClip1--00120.jpg,1280,960,stop,1094,357,1109,384
dayClip1--00121.jpg,1280,960,go,821,362,833,387
dayClip1--00121.jpg,1280,960,stop,823,312,844,343
dayClip1--00121.jpg,1280,960,stop,888,330,900,348
dayClip1--00121.jpg,1280,960,stop,959,364,971,382
dayClip1--00121.jpg,1280,960,stop,1093,352,1111,388
dayClip1--00122.jpg,1280,960,go,816,355,831,385
dayClip1--00122.jpg,1280,960,stop,824,314,836,332
dayClip1--00122.jpg,1280,960,stop,886,327,898,345
dayClip1--00122.jpg,1280,960,stop,958,362,970,380
dayClip1--00122.jpg,1280,960,stop,1094,351,1109,378
dayClip1--00123.jpg,1280,960,stop,818,303,836,348
dayClip1--00123.jpg,1280,960,stop,880,320,898,356
dayClip1--00123.jpg,1280,960,stop,953,358,968,380
dayClip1--00123.jpg,1280,960,stop,1093,346,1111,382
dayClip1--00124.jpg,1280,960,stop,818,311,830,329
dayClip1--00124.jpg,1280,960,stop,880,325,892,343
dayClip1--00124.jpg,1280,960,stop,947,358,968,385
dayClip1--00124.jpg,1280,960,stop,1092,349,1110,376
dayClip1--00125.jpg,1280,960,go,733,336,745,356
dayClip1--00125.jpg,1280,960,go,808,359,820,384
dayClip1--00125.jpg,1280,960,stop,808,303,832,348
dayClip1--00125.jpg,1280,960,stop,878,319,890,359
dayClip1--00125.jpg,1280,960,stop,946,356,967,392
dayClip1--00125.jpg,1280,960,stop,1091,350,1109,372
dayClip1--00126.jpg,1280,960,go,729,330,741,360
dayClip1--00126.jpg,1280,960,stop,812,314,824,332
dayClip1--00126.jpg,1280,960,stop,876,327,888,345
dayClip1--00126.jpg,1280,960,stop,948,362,960,380
dayClip1--00126.jpg,1280,960,stop,1094,351,1109,378
dayClip1--00127.jpg,1280,960,go,725,333,740,358
dayClip1--00127.jpg,1280,960,stop,804,305,828,350
dayClip1--00127.jpg,1280,960,stop,871,326,886,348
dayClip1--00127.jpg,1280,960,stop,944,360,962,387
dayClip1--00127.jpg,1280,960,stop,1092,345,1113,390
dayClip1--00128.jpg,1280,960,go,721,335,736,360
dayClip1--00128.jpg,1280,960,go,800,362,812,387
dayClip1--00128.jpg,1280,960,stop,807,314,819,332
dayClip1--00128.jpg,1280,960,stop,872,327,884,345
dayClip1--00128.jpg,1280,960,stop,945,362,957,380
dayClip1--00128.jpg,1280,960,stop,1096,349,1111,380
dayClip1--00129.jpg,1280,960,go,797,366,809,386
dayClip1--00129.jpg,1280,960,stop,804,312,816,330
dayClip1--00129.jpg,1280,960,stop,870,322,882,353
dayClip1--00129.jpg,1280,960,stop,941,359,959,386
dayClip1--00129.jpg,1280,960,stop,1095,345,1116,390
dayClip1--00130.jpg,1280,960,go,719,333,731,358
dayClip1--00130.jpg,1280,960,stop,800,309,818,331
dayClip1--00130.jpg,1280,960,stop,868,325,880,343
dayClip1--00130.jpg,1280,960,stop,943,360,955,378
dayClip1--00130.jpg,1280,960,stop,1098,347,1116,374
dayClip1--00131.jpg,1280,960,go,711,329,732,359
dayClip1--00131.jpg,1280,960,go,793,360,805,385
dayClip1--00131.jpg,1280,960,stop,800,310,812,328
dayClip1--00131.jpg,1280,960,stop,864,319,882,355
dayClip1--00131.jpg,1280,960,stop,941,358,956,385
dayClip1--00131.jpg,1280,960,stop,1098,347,1116,374
dayClip1--00132.jpg,1280,960,go,714,326,726,361
dayClip1--00132.jpg,1280,960,stop,865,323,877,341
dayClip1--00132.jpg,1280,960,stop,941,360,953,378
dayClip1--00132.jpg,1280,960,stop,1100,345,1118,372
dayClip1--00133.jpg,1280,960,go,709,327,724,362
dayClip1--00133.jpg,1280,960,go,788,366,800,386
dayClip1--00133.jpg,1280,960,stop,792,304,816,340
dayClip1--00133.jpg,1280,960,stop,864,319,876,355
dayClip1--00133.jpg,1280,960,stop,940,359,952,386
dayClip1--00133.jpg,1280,960,stop,1102,341,1120,386
dayClip1--00134.jpg,1280,960,go,708,329,720,364
dayClip1--00134.jpg,1280,960,stop,795,311,807,329
dayClip1--00134.jpg,1280,960,stop,862,324,874,346
dayClip1--00134.jpg,1280,960,stop,1104,346,1122,382
dayClip1--00135.jpg,1280,960,go,704,333,719,363
dayClip1--00135.jpg,1280,960,stop,791,305,809,350
dayClip1--00135.jpg,1280,960,stop,858,322,876,353
dayClip1--00135.jpg,1280,960,stop,937,362,952,384
dayClip1--00135.jpg,1280,960,stop,1102,347,1126,383
dayClip1--00136.jpg,1280,960,go,701,333,716,363
dayClip1--00136.jpg,1280,960,go,782,360,794,390
dayClip1--00136.jpg,1280,960,stop,789,312,807,330
dayClip1--00136.jpg,1280,960,stop,859,326,871,344
dayClip1--00136.jpg,1280,960,stop,936,362,948,380
dayClip1--00136.jpg,1280,960,stop,1104,347,1128,374
dayClip1--00137.jpg,1280,960,go,702,326,714,366
dayClip1--00137.jpg,1280,960,go,781,368,793,388
dayClip1--00137.jpg,1280,960,stop,788,303,806,343
dayClip1--00137.jpg,1280,960,stop,856,320,874,351
dayClip1--00137.jpg,1280,960,stop,938,359,950,386
dayClip1--00137.jpg,1280,960,stop,1107,342,1131,382
dayClip1--00138.jpg,1280,960,go,699,329,714,364
dayClip1--00138.jpg,1280,960,go,779,368,791,388
dayClip1--00138.jpg,1280,960,stop,790,312,802,330
dayClip1--00138.jpg,1280,960,stop,936,364,951,382
dayClip1--00138.jpg,1280,960,stop,1112,347,1133,374
dayClip1--00139.jpg,1280,960,go,698,335,713,365
dayClip1--00139.jpg,1280,960,go,779,370,791,390
dayClip1--00139.jpg,1280,960,stop,787,303,805,348
dayClip1--00139.jpg,1280,960,stop,856,319,874,359
dayClip1--00139.jpg,1280,960,stop,936,361,951,388
dayClip1--00139.jpg,1280,960,stop,1118,341,1136,386
dayClip1--00140.jpg,1280,960,go,696,332,711,367
dayClip1--00140.jpg,1280,960,go,777,370,789,390
dayClip1--00140.jpg,1280,960,stop,788,310,800,328
dayClip1--00140.jpg,1280,960,stop,857,325,869,343
dayClip1--00140.jpg,1280,960,stop,936,362,951,380
dayClip1--00140.jpg,1280,960,stop,1120,345,1138,372
dayClip1--00141.jpg,1280,960,go,695,340,710,365
dayClip1--00141.jpg,1280,960,go,777,368,789,393
dayClip1--00141.jpg,1280,960,stop,784,306,805,342
dayClip1--00141.jpg,1280,960,stop,856,322,874,358
dayClip1--00141.jpg,1280,960,stop,939,361,951,392
dayClip1--00141.jpg,1280,960,stop,1122,340,1146,394
dayClip1--00142.jpg,1280,960,go,694,341,709,366
dayClip1--00142.jpg,1280,960,go,776,374,788,394
dayClip1--00142.jpg,1280,960,stop,788,312,800,330
dayClip1--00142.jpg,1280,960,stop,858,328,870,346
dayClip1--00142.jpg,1280,960,stop,938,366,950,384
dayClip1--00142.jpg,1280,960,stop,1126,346,1144,377
dayClip1--00143.jpg,1280,960,go,692,337,707,367
dayClip1--00143.jpg,1280,960,go,774,368,786,393
dayClip1--00143.jpg,1280,960,stop,786,312,798,330
dayClip1--00143.jpg,1280,960,stop,854,320,875,360
dayClip1--00143.jpg,1280,960,stop,940,362,952,393
dayClip1--00143.jpg,1280,960,stop,1127,340,1154,389
dayClip1--00144.jpg,1280,960,go,692,333,704,368
dayClip1--00144.jpg,1280,960,go,774,372,786,392
dayClip1--00144.jpg,1280,960,stop,786,310,798,328
dayClip1--00144.jpg,1280,960,stop,858,325,870,343
dayClip1--00144.jpg,1280,960,stop,939,364,951,382
dayClip1--00144.jpg,1280,960,stop,1132,344,1156,375
dayClip1--00145.jpg,1280,960,go,690,337,705,362
dayClip1--00145.jpg,1280,960,go,772,363,787,393
dayClip1--00145.jpg,1280,960,stop,782,304,803,340
dayClip1--00145.jpg,1280,960,stop,857,317,872,357
dayClip1--00145.jpg,1280,960,stop,939,361,954,388
dayClip1--00145.jpg,1280,960,stop,1136,337,1160,386
dayClip1--00146.jpg,1280,960,go,690,339,702,364
dayClip1--00146.jpg,1280,960,go,771,367,786,392
dayClip1--00146.jpg,1280,960,stop,784,308,799,326
dayClip1--00146.jpg,1280,960,stop,858,324,870,342
dayClip1--00146.jpg,1280,960,stop,941,363,953,381
dayClip1--00146.jpg,1280,960,stop,1142,341,1160,377
dayClip1--00147.jpg,1280,960,go,689,346,701,366
dayClip1--00147.jpg,1280,960,go,770,365,785,395
dayClip1--00147.jpg,1280,960,stop,783,304,801,340
dayClip1--00147.jpg,1280,960,stop,856,319,874,359
dayClip1--00147.jpg,1280,960,stop,940,366,952,384
dayClip1--00147.jpg,1280,960,stop,1143,338,1170,392
dayClip1--00148.jpg,1280,960,go,687,338,702,368
dayClip1--00148.jpg,1280,960,go,770,367,785,397
dayClip1--00148.jpg,1280,960,stop,785,310,797,328
dayClip1--00148.jpg,1280,960,stop,858,326,870,344
dayClip1--00148.jpg,1280,960,stop,942,366,954,384
dayClip1--00148.jpg,1280,960,stop,1149,344,1170,375
dayClip1--00149.jpg,1280,960,go,686,339,701,369
dayClip1--00149.jpg,1280,960,go,769,368,784,398
dayClip1--00149.jpg,1280,960,stop,780,306,801,342
dayClip1--00149.jpg,1280,960,stop,854,321,875,361
dayClip1--00149.jpg,1280,960,stop,943,366,955,388
dayClip1--00149.jpg,1280,960,stop,1154,340,1178,389
dayClip1--00150.jpg,1280,960,go,686,341,698,371
dayClip1--00150.jpg,1280,960,go,770,378,782,398
dayClip1--00150.jpg,1280,960,stop,784,312,796,330
dayClip1--00150.jpg,1280,960,stop,857,327,872,349
dayClip1--00150.jpg,1280,960,stop,943,370,955,388
dayClip1--00150.jpg,1280,960,stop,1156,346,1180,377
dayClip1--00151.jpg,1280,960,go,681,345,702,370
dayClip1--00151.jpg,1280,960,go,769,380,781,400
dayClip1--00151.jpg,1280,960,stop,780,308,801,344
dayClip1--00151.jpg,1280,960,stop,858,330,870,348
dayClip1--00151.jpg,1280,960,stop,943,367,958,398
dayClip1--00151.jpg,1280,960,stop,1162,344,1186,389
dayClip1--00152.jpg,1280,960,go,683,343,698,373
dayClip1--00152.jpg,1280,960,go,768,376,780,401
dayClip1--00152.jpg,1280,960,stop,782,314,797,332
dayClip1--00152.jpg,1280,960,stop,858,330,870,348
dayClip1--00152.jpg,1280,960,stop,944,372,956,390
dayClip1--00152.jpg,1280,960,stop,1165,348,1189,379
dayClip1--00153.jpg,1280,960,go,683,350,695,370
dayClip1--00153.jpg,1280,960,go,768,382,780,402
dayClip1--00153.jpg,1280,960,stop,782,310,797,341
dayClip1--00153.jpg,1280,960,stop,856,326,874,362
dayClip1--00153.jpg,1280,960,stop,945,369,960,400
dayClip1--00153.jpg,1280,960,stop,1170,346,1194,391
dayClip1--00154.jpg,1280,960,go,681,351,693,371
dayClip1--00154.jpg,1280,960,stop,784,314,796,332
dayClip1--00154.jpg,1280,960,stop,859,331,871,349
dayClip1--00154.jpg,1280,960,stop,946,373,958,391
dayClip1--00154.jpg,1280,960,stop,1178,348,1196,384
dayClip1--00155.jpg,1280,960,go,678,338,696,373
dayClip1--00155.jpg,1280,960,stop,781,308,799,344
dayClip1--00155.jpg,1280,960,stop,859,323,874,363
dayClip1--00155.jpg,1280,960,stop,947,369,962,396
dayClip1--00155.jpg,1280,960,stop,1180,342,1207,396
dayClip1--00156.jpg,1280,960,stop,782,312,797,330
dayClip1--00156.jpg,1280,960,stop,860,330,872,348
dayClip1--00156.jpg,1280,960,stop,947,372,962,390
dayClip1--00156.jpg,1280,960,stop,1186,346,1210,382
dayClip1--00157.jpg,1280,960,go,681,341,693,371
dayClip1--00157.jpg,1280,960,stop,781,303,799,348
dayClip1--00157.jpg,1280,960,stop,858,321,876,361
dayClip1--00157.jpg,1280,960,stop,949,366,964,397
dayClip1--00157.jpg,1280,960,stop,1189,342,1216,382
dayClip1--00158.jpg,1280,960,go,680,336,692,371
dayClip1--00158.jpg,1280,960,stop,782,308,797,326
dayClip1--00158.jpg,1280,960,stop,861,325,873,343
dayClip1--00158.jpg,1280,960,stop,951,368,963,386
dayClip1--00158.jpg,1280,960,stop,1198,343,1219,370
dayClip1--00159.jpg,1280,960,go,765,378,777,398
dayClip1--00159.jpg,1280,960,stop,781,302,799,338
